APP_ID,REVIEWER NAME,COMMENT,TIME,REPLY COMMENT,LIKES,REPLY TIME,RATING
UOB Mighty Malaysia,Alvin Loo,Clear interface,"03/06/2016, 22:17:42",,0,Not replied,5
UOB Mighty Malaysia,ch nagu ch nagu,Ch nagu,"04/06/2016, 15:15:26",,0,Not replied,5
UOB Mighty Malaysia,Melvin SC Har,More to explore,"03/07/2016, 06:24:35",,0,Not replied,3
UOB Mighty Malaysia,yeoh chi khoon,Just ok,"03/07/2016, 14:58:50",,0,Not replied,4
UOB Mighty Malaysia,Gina Goh,More faster & easy to use this app!!!!,"03/05/2016, 23:04:12",,0,Not replied,5
UOB Mighty Malaysia,Jeevan,Good upgrade user friendly 👍👍👍,"03/07/2016, 23:36:43",,0,Not replied,5
UOB Mighty Malaysia,Sheralyn Tay,Slow and buggy,"03/17/2016, 10:10:45",,0,Not replied,3
UOB Mighty Malaysia,jayden chua,Too unstable,"01/19/2017, 02:09:37",,0,Not replied,2
UOB Mighty Malaysia,Haze Zhou,Lousy app,"03/09/2016, 21:10:48",,0,Not replied,1
UOB Mighty Malaysia,Robert Anthony,Check balance.,"03/06/2016, 21:59:52",,0,Not replied,5
UOB Mighty Malaysia,Md Irwan,Good apps. Simple,"03/11/2016, 16:48:35",,0,Not replied,5
UOB Mighty Malaysia,Deddy Surya,Easy to use!,"03/07/2016, 21:57:44",,0,Not replied,5
UOB Mighty Malaysia,Wee Hong Koh,Modern interface,"03/14/2016, 11:03:19",,0,Not replied,5
UOB Mighty Malaysia,Jason Ng,Very Good,"03/08/2016, 07:51:49",,0,Not replied,5
UOB Mighty Malaysia,Andy Koid,Better now good,"03/05/2016, 22:47:02",,0,Not replied,5
UOB Mighty Malaysia,Hoon Kang sheng,Very impressive,"03/13/2016, 03:47:51",,0,Not replied,5
UOB Mighty Malaysia,York Seng Teo,Everything is prefect,"03/05/2016, 19:12:28",,0,Not replied,5
UOB Mighty Malaysia,Ken Chua,Fast n responsive,"03/16/2016, 10:57:24",,0,Not replied,4
UOB Mighty Malaysia,Mirza Brar,Nice and awesome application,"03/05/2016, 21:15:59",,0,Not replied,4
UOB Mighty Malaysia,Manavai MahaRajah,Excellent keep it up !!,"03/10/2016, 15:36:13",,0,Not replied,5
UOB Mighty Malaysia,Anjaneyulu Chalavadi,Too good....,"03/05/2016, 22:18:27",,0,Not replied,4
UOB Mighty Malaysia,Han Soe Lin,Easy to use.,"03/11/2016, 20:22:08",,0,Not replied,5
UOB Mighty Malaysia,Glenn Tan,User friendly...,"03/10/2016, 11:51:08",,0,Not replied,4
UOB Mighty Malaysia,Amarnath Chandrasekharan,Looks great!,"03/08/2016, 22:50:23",,0,Not replied,4
UOB Mighty Malaysia,stewart Lim,Nice ! Perfectly,"03/06/2016, 13:01:15",,0,Not replied,5
UOB Mighty Malaysia,Abu Hanif,Good,"03/08/2016, 12:43:40",,0,Not replied,5
UOB Mighty Malaysia,Efren Cuerdo,Wow,"03/25/2016, 01:50:27",,0,Not replied,5
UOB Mighty Malaysia,elaya perumal,Its ok,"03/16/2016, 11:09:27",,0,Not replied,3
UOB Mighty Malaysia,FeL Tang,Pretty smooth now,"03/07/2016, 20:49:34",,0,Not replied,4
UOB Mighty Malaysia,Sam Soh,Absolutely gorgeous app,"03/06/2016, 18:24:20",,0,Not replied,5
UOB Mighty Malaysia,Eric Au,Better than before,"03/07/2016, 17:34:15",,0,Not replied,5
UOB Mighty Malaysia,dezzer Lim,Good apt,"03/15/2016, 11:20:44",,0,Not replied,1
UOB Mighty Malaysia,Neppoliyan Subbaiyan,So far so good...,"03/14/2016, 13:27:13",,0,Not replied,5
UOB Mighty Malaysia,Lokman Hakim,I love it,"03/08/2016, 18:19:23",,0,Not replied,5
UOB Mighty Malaysia,Nicholas Luah,very nice interface,"03/09/2016, 10:54:09",,0,Not replied,5
UOB Mighty Malaysia,Qam Xia,Lousy..,"03/08/2016, 14:23:54",,0,Not replied,1
UOB Mighty Malaysia,Felicia Li,Love it easy to use,"03/10/2016, 06:39:51",,0,Not replied,5
UOB Mighty Malaysia,Jilly Koh,Love it....,"03/07/2016, 21:05:09",,0,Not replied,5
UOB Mighty Malaysia,Lai Yoke Leong,User friendly.,"03/15/2016, 15:25:44",,0,Not replied,4
UOB Mighty Malaysia,Sutinah Suhaimi,Nice!,"03/08/2016, 11:31:54",,0,Not replied,5
UOB Mighty Malaysia,Shasha Khairy,Loved it!,"03/12/2016, 07:51:06",,0,Not replied,5
UOB Mighty Malaysia,Cucaracha Andre,User friendly...,"03/11/2016, 11:24:43",,0,Not replied,4
UOB Mighty Malaysia,Visu Megala,Very good,"03/06/2016, 08:34:34",,0,Not replied,5
UOB Mighty Malaysia,Irfan Aslam,Not bad,"03/06/2016, 21:51:14",,0,Not replied,5
UOB Mighty Malaysia,Andrew Lim,Great app,"03/08/2016, 12:56:37",,0,Not replied,5
UOB Mighty Malaysia,Mohamad Imran Mohamad Taib,Excellent,"03/06/2016, 07:22:54",,0,Not replied,5
UOB Mighty Malaysia,LEOW STANLEY,Good,"03/08/2016, 21:22:47",,0,Not replied,5
UOB Mighty Malaysia,Fatty Soon,Very nice,"03/08/2016, 13:34:44",,0,Not replied,5
UOB Mighty Malaysia,Selvicinta Cinta,Well done,"03/07/2016, 07:17:32",,0,Not replied,5
UOB Mighty Malaysia,chris leong,Good Upgrade,"03/09/2016, 20:23:07",,0,Not replied,4
UOB Mighty Malaysia,nha le,Lousy,"03/09/2016, 21:28:24",,0,Not replied,1
UOB Mighty Malaysia,khinmar naing,Useless,"03/07/2016, 23:24:23",,0,Not replied,1
UOB Mighty Malaysia,NG MengKiat,Thumbs up,"03/08/2016, 17:56:59",,0,Not replied,5
UOB Mighty Malaysia,Nash Hassan,Love it.Awesome,"03/12/2016, 14:49:34",,0,Not replied,4
UOB Mighty Malaysia,Jacky Lau,Good,"03/12/2016, 14:23:20",,0,Not replied,5
UOB Mighty Malaysia,Winson Lin,Good,"03/08/2016, 21:39:16",,0,Not replied,5
UOB Mighty Malaysia,anandakumar kesavan,Advanced,"03/08/2016, 22:18:30",,0,Not replied,5
UOB Mighty Malaysia,Francis Lbh,Useful,"03/06/2016, 00:06:53",,0,Not replied,4
UOB Mighty Malaysia,Amoy Zzz,Better,"03/12/2016, 05:11:42",,0,Not replied,4
UOB Mighty Malaysia,Eileen Teoh,Sleek,"03/08/2016, 17:21:51",,0,Not replied,5
UOB Mighty Malaysia,Heliyanto Kho,Good,"03/09/2016, 22:59:24",,0,Not replied,5
UOB Mighty Malaysia,venkannababu kantamsetti,Good,"03/14/2016, 06:46:29",,0,Not replied,4
UOB Mighty Malaysia,Lenin K,Good,"03/12/2016, 19:40:50",,0,Not replied,4
UOB Mighty Malaysia,JunPing Lee,nice,"03/06/2016, 00:07:57",,0,Not replied,5
UOB Mighty Malaysia,William Steven,V.good,"03/06/2016, 14:44:30",,0,Not replied,5
UOB Mighty Malaysia,Wei Li Yip,"It says my phone is rooted so I can't use the app. I have my salary credited to uob. I have all major uob credit cards and even travel insurance. And I rely on this app heavily. Now this app gave me so much crap. Even ocbc app works on my phone flawlessly!!! Pls get it fix. I am highly knowledgeable with all this tech stuff, pls don't tell me what to do. And you chasing your customers away with all this craps. So lousy !! Now even the original banking app doesn't work ! Crap crap crap","02/21/2016, 22:29:28",,8,Not replied,1
UOB Mighty Malaysia,Rachel Tiang,cant add new payee under trf funds. use of old app disabled. error when directed to internet banking. unbelievable that IT released this app and still market this on TV ad! Mighty UOB!,"02/21/2016, 23:28:12","Hi Rachel

We will be releasing an update tonight. You can now add Payees to pay bills or transfer funds, make a one-time transfer to a bank account or a Singapore registered mobile number, make a one-time payment to billing organisation or credit card without the need to add a payee.

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:27:22",1
UOB Mighty Malaysia,David Kim,"1. After completing online banking, cannot exit. 2. 'Pay or transter' function is not stable. 3.First page's video is not needed and it may be caused low performance.","02/28/2016, 21:11:28",,0,Not replied,3
UOB Mighty Malaysia,MIFFY RABBIT,It does not send sms otp to me. Had no issues with the old app. pls kindly ensure ur app is bug free before launch as a respect to customers. UOB UNmighty I still cannot receive the sms otp using the new app. No problem with old app. Pls rectify.,"02/03/2016, 11:34:34","Hi Miffy, 

Based on our conversation, we know that you have visited JP Branch for support. Trigger of SMS OTP is exactly the same as the old app and Personal Internet Banking. We believe it might be an one-off incident, where your SMS is stuck with your telco. Can you try again and let us know if it still doesn't work at pfs.mobile@uobgroup.com.

",1,"11/15/2015, 11:50:02",1
UOB Mighty Malaysia,Celeste P.,"This app is mighty in a bad way 😐 Screen hanged when I tried to sign in, touched everywhere on the screen with no response. Hope the app can be improved quick!","02/22/2016, 23:26:22","Hi Zi Jin

Can you email us at pfs.mobile@uobgroup.com and let us know the steps that you have taken. We want you to experience UOB Mighty soon.

Audwin on behalf of UOB PFS Mobile team",1,"03/05/2016, 16:15:47",1
UOB Mighty Malaysia,Jerry Chong,"Only pops up a generic error message stating ""we are unable to process your request. For assistance, call XXXX"". Customer support was useless in resolving the issue.  Please get your act together UOB.","02/04/2016, 15:57:13","Hi Jerry,

Can you email us at pfs.mobile@uobgroup.com and do provide us with more details on your issues.

Audwin on behalf of UOB PFS Mobile team",5,"03/04/2016, 18:37:19",1
UOB Mighty Malaysia,Desmond Toh,"Suggest to press something to make sure user exit the app like before, will feel more secured","02/25/2016, 10:47:07",,0,Not replied,3
UOB Mighty Malaysia,Gary Foo,App refuse to work because phone is rooted. Might as well suggest we'll close your account as well.,"02/22/2016, 14:26:02","You can refer to - http://www.channelnewsasia.com/news/singapore/50-smartphone-users-in/2308976.html

We always want to ensure that you are protected because we take the security of your accounts seriously so safeguarding financial transactions that you make on your mobile phones is of our priority.

Audwin on behalf of UOB PFS Mobile team",2,"03/04/2016, 18:24:18",1
UOB Mighty Malaysia,riyanto osman,After downloading it. Log in was slower (maybe because of background vid). Could not transfer cash. Came out error (unable to process request).,"02/05/2016, 10:30:34","Hi Riyanto, 

Can you email us at pfs.mobile@uobgroup.com and do provide us with more details on your issues.

Audwin on behalf of UOB PFS Mobile team",8,"03/04/2016, 18:37:10",1
UOB Mighty Malaysia,Katherine Soh,So much slower. Interface is also more confusing for transfer of payment. Favourite payees are missing too. So much inconvenience for this upgrade.,"03/18/2016, 22:51:05",,0,Not replied,1
UOB Mighty Malaysia,Han Andrew,No longer able to buy and sell GOLD or silver on the new app ..,"02/12/2016, 23:08:47","Hi Andrew, 

We apologise that we are not supporting this feature at the moment. You can still log in on your mobile device to our mobile responsive Personal Internet Banking. A quick link can be found on the sign in page of Bank with UOB Mighty.

Audwin on behalf of UOB PFS Mobile team",1,"03/05/2016, 16:14:13",1
UOB Mighty Malaysia,Avalotte Tan,Preferred the old app which allowed quick transactions to be made. This new app has limited banking functions.,"02/17/2016, 14:54:30","Hi Geneva

We will be releasing an update tonight. You can now add Payees to pay bills or transfer funds, make a one-time transfer to a bank account or a Singapore registered mobile number, make a one-time payment to billing organisation or credit card without the need to add a payee.

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:31:34",2
UOB Mighty Malaysia,Archit Sharma,Much better than the apps from other banks in the market.  Love the opening video. Makes the app so different.  Also loving the UOB pay feature. Hope they introduce android pay soon too.,"02/23/2016, 19:20:29","Hi Archit,

Thanks for the kind feedback.

Audwin on behalf of UOB PFS Mobile team",1,"03/04/2016, 18:18:41",5
UOB Mighty Malaysia,Ms Sunny,So inconvenient. Cant screenshot what I have transferred and can't do quick transfer.,"03/02/2016, 13:05:39","Hi Genevieve Grace, 

With version 1.5, you can now add Payees to pay bills or transfer funds, make a one-time transfer to a bank account or a Singapore registered mobile number, make a one-time payment to billing organisation or credit card without the need to add a payee.

Audwin on behalf of UOB PFS Mobile team",0,"03/05/2016, 16:17:51",2
UOB Mighty Malaysia,Annie Soh,Unable to log in and system asked me to call in abt this error... downloaded the old app and it keeps showing error. Pls solve this soon...,"02/21/2016, 19:05:14","Hi Annie, 

Can you email us at pfs.mobile@uobgroup.com and let us know the steps that you have taken. We want you to experience UOB Mighty soon.

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:29:13",1
UOB Mighty Malaysia,Sam Sabrosa,The only banking app that doesn't work on rooted phone.,"04/05/2016, 13:20:15",,0,Not replied,1
UOB Mighty Malaysia,Dave Tan Daoyong,Does not work on rooted device.,"02/09/2016, 10:34:32","You can refer to - http://www.channelnewsasia.com/news/singapore/50-smartphone-users-in/2308976.html

We always want to ensure that you are protected because we take the security of your accounts seriously so safeguarding financial transactions that you make on your mobile phones is of our priority.

Audwin on behalf of UOB PFS Mobile team",3,"03/04/2016, 18:33:37",1
UOB Mighty Malaysia,Michael Louie Alberto,"Does not work for rooted device, utter crap","03/02/2016, 14:22:37","You can refer to - http://www.channelnewsasia.com/news/singapore/50-smartphone-users-in/2308976.html

We always want to ensure that you are protected because we take the security of your accounts seriously so safeguarding financial transactions that you make on your mobile phones is of our priority.

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:12:32",1
UOB Mighty Malaysia,Shawn Ngiam,Sms OTP does not work,"03/04/2016, 03:19:35",,0,Not replied,3
UOB Mighty Malaysia,Channel Bokjoo,Rooted device is not allowed to connect!,"02/22/2016, 07:38:22","You can refer to - http://www.channelnewsasia.com/news/singapore/50-smartphone-users-in/2308976.html

We always want to ensure that you are protected because we take the security of your accounts seriously so safeguarding financial transactions that you make on your mobile phones is of our priority.

Audwin on behalf of UOB PFS Mobile team",2,"03/04/2016, 18:25:46",1
UOB Mighty Malaysia,Andy De Castell,The app take super long to load... Please do something about it.,"02/24/2016, 11:12:01","Hi Andy De Castell, 

It loads well for the LG G4 device running on Android 6.0 that we have used to test. It might be due to your internet connectivity.

We have optimised it on V1.5. Appsize is reduced by 10MB and speed should be faster.

Audwin on behalf of UOB PFS Mobile team",1,"03/05/2016, 16:19:49",1
UOB Mighty Malaysia,Raymond Flores,"After I installed, I tried to run it but it auto closes.","02/06/2016, 21:01:54",,0,Not replied,2
UOB Mighty Malaysia,Antoine Truong,An improvement over the old app: both visually and functionally better.,"02/23/2016, 06:15:38","Hi Antoine,

Thanks for the kind feedback.

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:19:12",5
UOB Mighty Malaysia,A Google user,Account deposit money display,"09/08/2016, 15:32:26",,0,Not replied,4
UOB Mighty Malaysia,J Chua,Horrible customer service,"03/18/2016, 07:35:49",,0,Not replied,1
UOB Mighty Malaysia,Daniel Lum,A big big improvement over the old app.,"02/26/2016, 20:33:29","Hi Daniel, 

Thanks for the kind feedback. We will continue to improve our features on UOB Mighty so that you can update your ratings to 5 stars. :)

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:17:10",4
UOB Mighty Malaysia,Zhi Yuan Lee,Can you remove the video ?,"02/22/2016, 23:14:48","Hi Zhi Yuan

We will be releasing an update tonight and video will only be shown on first usage. There will be new features and the app has been further optimised to reduce the file-size by 10MB.

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:24:00",3
UOB Mighty Malaysia,Edmund Chong,Since the update the all is now usable on my Nexus 6P,"01/31/2016, 10:06:40","Hi Edmund Chong

Thanks for your feedback. Bank and Dine with UOB Mighty will now work with Nexus 5X and 6P with app version 1.0.5. Pay will be supported soon.

Regards
Dennis on behalf of UOB PFS Mobile team",0,"01/29/2016, 23:36:48",4
UOB Mighty Malaysia,Abdullah Bin Wan,Abdullah Bin Wan,"05/13/2016, 10:24:11",,0,Not replied,5
UOB Mighty Malaysia,Selvamani P,Very nice interface,"03/17/2016, 16:24:34",,1,Not replied,5
UOB Mighty Malaysia,Tony Chang,Mr. Tony Chang,"02/03/2016, 15:13:36",,1,Not replied,4
UOB Mighty Malaysia,Aaron Chiew,Nice,"03/07/2016, 14:05:30",,0,Not replied,5
UOB Mighty Malaysia,Jason Fong,Awesome,"03/17/2016, 22:07:13",,0,Not replied,5
UOB Mighty Malaysia,Hong Jun xiong,Nice,"02/17/2016, 16:45:52","Hi Jun Xiong,

Thanks for the kind feedback.

Audwin on behalf of UOB PFS Mobile team",0,"03/04/2016, 18:31:11",5
